rodDer-X,rodDer-Y,rodDer-Z,rodIzq-X,rodIzq-Y,rodIzq-Z,tobDer-Y,tobDer-X,tobDer-Z,tobIzq-X,tobIzq-Y,tobIzq-Z,pecho-X,pecho-Y,caso
3.459960938,3.625976563,3.948242188,3.791992188,3.791992188,3.967773438,3.591796875,2.747070313,4.158203125,3.6796875,3.547851563,4.001953125,3.513671875,3.733398438,ataxia
3.547851563,3.630859375,4.021484375,4.001953125,3.831054688,3.821289063,3.66015625,3.616210938,4.075195313,3.674804688,3.625976563,4.01171875,3.58203125,3.704101563,ataxia
3.694335938,3.73828125,4.036132813,3.455078125,3.796875,3.928710938,3.694335938,3.606445313,4.16796875,3.650390625,3.518554688,3.9921875,3.538085938,3.708984375,ataxia
3.420898438,3.708984375,3.870117188,3.772460938,3.850585938,4.026367188,3.801757813,3.416015625,4.1875,3.71875,3.484375,4.202148438,3.54296875,3.655273438,ataxia
3.694335938,3.743164063,4.045898438,3.899414063,3.845703125,3.865234375,3.645507813,3.630859375,4.05078125,3.884765625,3.616210938,4.172851563,3.58203125,3.743164063,ataxia
3.606445313,3.762695313,4.0703125,4.021484375,3.733398438,4.03125,3.645507813,3.596679688,4.329101563,3.689453125,3.5234375,3.9921875,3.54296875,3.704101563,ataxia
3.455078125,3.733398438,3.962890625,3.81640625,3.831054688,4.006835938,3.889648438,3.401367188,4.172851563,3.723632813,3.54296875,4.138671875,3.489257813,3.669921875,ataxia
3.743164063,3.7578125,4.036132813,3.89453125,3.845703125,3.875,3.665039063,3.630859375,4.060546875,3.899414063,3.704101563,4.158203125,3.5625,3.772460938,ataxia
3.806640625,3.943359375,4.05078125,4.045898438,3.884765625,3.752929688,3.650390625,3.625976563,4.055664063,3.684570313,3.538085938,3.967773438,3.58203125,3.708984375,ataxia
3.552734375,3.762695313,3.967773438,3.752929688,3.73828125,4.16796875,3.875,3.2890625,4.084960938,3.6796875,3.494140625,3.826171875,3.606445313,3.6796875,ataxia
3.6796875,3.7578125,4.01171875,3.684570313,3.73828125,4.055664063,3.704101563,3.611328125,4.060546875,3.77734375,3.376953125,4.036132813,3.5234375,3.655273438,ataxia
3.46484375,3.586914063,4.055664063,3.77734375,3.801757813,3.962890625,3.591796875,3.665039063,3.987304688,3.704101563,3.606445313,4.045898438,3.54296875,3.73828125,ataxia
3.337890625,3.635742188,3.962890625,3.977539063,3.840820313,3.728515625,3.650390625,3.640625,4.060546875,3.743164063,3.586914063,4.006835938,3.572265625,3.704101563,ataxia
3.435546875,3.733398438,3.904296875,3.77734375,3.801757813,4.036132813,3.728515625,3.455078125,4.202148438,3.71875,3.50390625,4.265625,3.6015625,3.640625,ataxia
3.748046875,3.870117188,4.138671875,3.787109375,3.772460938,4.045898438,3.572265625,3.586914063,3.909179688,3.66015625,3.547851563,3.9921875,3.552734375,3.733398438,ataxia
3.806640625,3.77734375,3.982421875,3.728515625,3.8359375,4.0703125,3.684570313,3.948242188,4.045898438,3.6796875,3.499023438,3.870117188,3.58203125,3.674804688,ataxia
3.640625,3.694335938,4.001953125,3.630859375,3.791992188,3.958007813,3.669921875,3.650390625,4.075195313,3.15234375,3.513671875,4.021484375,3.547851563,3.689453125,ataxia
3.538085938,3.762695313,3.9921875,3.752929688,3.796875,4.01171875,3.596679688,3.528320313,4.01171875,3.645507813,3.567382813,4.001953125,3.479492188,3.640625,ataxia
3.572265625,3.669921875,3.9921875,3.752929688,3.796875,4.006835938,3.85546875,3.89453125,4.119140625,3.665039063,3.557617188,4.021484375,3.54296875,3.6796875,ataxia
3.655273438,3.73828125,4.036132813,3.870117188,3.831054688,3.899414063,3.674804688,3.635742188,4.065429688,3.6796875,3.611328125,4.03125,3.577148438,3.665039063,ataxia
3.69921875,3.811523438,3.977539063,3.73828125,3.8359375,3.987304688,3.674804688,3.650390625,4.055664063,3.704101563,3.577148438,4.01171875,3.5234375,3.694335938,ataxia
3.71875,3.772460938,4.026367188,3.796875,3.81640625,3.948242188,3.69921875,3.625976563,4.065429688,3.713867188,3.586914063,4.001953125,3.547851563,3.733398438,ataxia
3.616210938,3.708984375,3.962890625,3.796875,3.791992188,3.962890625,3.787109375,3.640625,4.192382813,3.723632813,3.58203125,4.016601563,3.538085938,3.71875,ataxia
3.743164063,3.665039063,4.080078125,3.831054688,3.704101563,4.055664063,3.591796875,3.850585938,3.870117188,3.650390625,3.557617188,4.001953125,3.5625,3.723632813,ataxia
3.772460938,3.787109375,4.1875,3.767578125,3.7578125,3.962890625,3.577148438,3.6796875,4.060546875,3.538085938,3.596679688,3.831054688,3.567382813,3.69921875,ataxia
3.665039063,3.728515625,3.997070313,3.572265625,3.826171875,4.055664063,3.674804688,3.611328125,4.109375,3.284179688,3.684570313,4.08984375,3.54296875,3.69921875,ataxia
3.821289063,3.684570313,4.01171875,3.958007813,3.77734375,3.845703125,3.645507813,3.640625,4.0703125,3.684570313,3.611328125,3.8359375,3.58203125,3.713867188,ataxia
3.665039063,3.723632813,3.9921875,3.650390625,3.743164063,4.041015625,3.689453125,3.625976563,4.080078125,3.977539063,3.552734375,4.041015625,3.557617188,3.684570313,ataxia
3.538085938,3.6015625,4.060546875,3.826171875,3.7578125,3.997070313,3.58203125,3.723632813,3.948242188,3.713867188,3.547851563,4.060546875,3.533203125,3.752929688,ataxia
3.40625,3.616210938,4.104492188,3.845703125,3.831054688,3.791992188,3.655273438,3.640625,4.055664063,3.845703125,3.484375,4.119140625,3.586914063,3.743164063,ataxia
3.694335938,3.787109375,4.041015625,3.826171875,3.567382813,3.943359375,3.611328125,3.650390625,4.294921875,3.669921875,3.5234375,3.97265625,3.58203125,3.69921875,ataxia
3.635742188,3.733398438,4.001953125,3.665039063,3.694335938,4.065429688,3.73828125,3.611328125,4.143554688,3.669921875,3.469726563,3.982421875,3.5234375,3.645507813,ataxia
3.420898438,3.6796875,3.899414063,3.801757813,3.796875,4.045898438,3.748046875,3.479492188,4.255859375,3.704101563,3.489257813,4.216796875,3.54296875,3.655273438,ataxia
3.782226563,3.782226563,3.958007813,3.77734375,3.870117188,4.03125,3.674804688,3.723632813,4.060546875,3.674804688,3.499023438,4.1484375,3.586914063,3.66015625,ataxia
3.66015625,3.708984375,4.036132813,3.831054688,3.9921875,3.982421875,3.665039063,3.645507813,4.0703125,3.655273438,3.58203125,4.01171875,3.5625,3.66015625,ataxia
3.66015625,3.904296875,4.05078125,3.743164063,3.801757813,3.982421875,3.801757813,3.635742188,3.840820313,3.674804688,3.591796875,4.01171875,3.567382813,3.694335938,ataxia
3.713867188,3.762695313,4.001953125,3.787109375,3.845703125,3.962890625,3.704101563,3.655273438,4.060546875,3.694335938,3.616210938,4.016601563,3.577148438,3.689453125,ataxia
3.684570313,3.7578125,4.016601563,3.879882813,3.831054688,3.904296875,3.684570313,3.66015625,4.0703125,3.71875,3.645507813,4.006835938,3.586914063,3.69921875,ataxia
3.665039063,3.762695313,4.006835938,3.811523438,3.831054688,3.97265625,3.69921875,3.655273438,4.055664063,3.669921875,3.606445313,4.01171875,3.5625,3.728515625,ataxia
3.62109375,3.762695313,4.001953125,3.796875,3.821289063,3.97265625,3.728515625,3.650390625,4.060546875,3.669921875,3.552734375,3.997070313,3.577148438,3.713867188,ataxia
3.635742188,3.77734375,4.001953125,3.782226563,3.821289063,3.967773438,3.723632813,3.665039063,4.055664063,3.674804688,3.586914063,4.006835938,3.572265625,3.723632813,ataxia
3.625976563,3.772460938,4.001953125,3.796875,3.821289063,3.962890625,3.728515625,3.66015625,4.05078125,3.674804688,3.586914063,4.006835938,3.577148438,3.743164063,ataxia
3.625976563,3.767578125,3.997070313,3.787109375,3.81640625,3.967773438,3.723632813,3.66015625,4.055664063,3.669921875,3.58203125,4.006835938,3.5625,3.58203125,ataxia
3.337890625,3.909179688,4.026367188,3.787109375,3.821289063,3.962890625,3.723632813,3.66015625,4.060546875,3.669921875,3.586914063,4.006835938,3.591796875,3.723632813,ataxia
3.669921875,3.674804688,4.001953125,3.77734375,3.826171875,3.977539063,3.71875,3.62109375,4.055664063,3.665039063,3.591796875,4.006835938,3.606445313,3.650390625,ataxia
3.586914063,3.645507813,4.021484375,3.77734375,3.8359375,3.967773438,3.728515625,3.650390625,4.055664063,3.665039063,3.591796875,4.01171875,3.6015625,3.66015625,ataxia
3.552734375,3.762695313,4.099609375,3.782226563,3.826171875,3.97265625,3.713867188,3.645507813,4.075195313,3.66015625,3.591796875,4.01171875,3.577148438,3.66015625,ataxia
3.6015625,3.69921875,3.9921875,3.77734375,3.826171875,3.97265625,3.6796875,3.635742188,3.987304688,3.66015625,3.586914063,4.006835938,3.552734375,3.650390625,ataxia
3.674804688,3.6796875,4.006835938,3.801757813,3.831054688,3.958007813,3.85546875,3.616210938,2.083007813,3.6796875,3.611328125,4.01171875,3.479492188,3.58203125,ataxia
3.713867188,3.71875,3.997070313,3.801757813,3.811523438,3.962890625,3.694335938,3.66015625,4.036132813,3.6796875,3.611328125,4.021484375,3.430664063,3.606445313,ataxia
3.728515625,3.748046875,4.016601563,3.826171875,3.796875,3.9921875,3.674804688,3.669921875,4.065429688,3.66015625,3.616210938,4.016601563,3.362304688,3.6796875,ataxia
3.73828125,3.77734375,4.006835938,3.831054688,3.821289063,3.948242188,3.669921875,3.650390625,4.065429688,3.694335938,3.616210938,4.01171875,3.396484375,3.650390625,ataxia
3.665039063,3.73828125,3.9921875,3.733398438,3.787109375,3.977539063,3.743164063,3.577148438,3.997070313,3.689453125,3.586914063,4.01171875,3.5234375,3.552734375,ataxia
3.708984375,3.801757813,4.041015625,3.948242188,3.806640625,4.01171875,3.704101563,3.50390625,4.001953125,3.767578125,3.6015625,3.962890625,3.469726563,3.77734375,ataxia
3.557617188,3.674804688,4.016601563,3.81640625,3.791992188,3.967773438,3.704101563,3.557617188,4.041015625,3.708984375,3.596679688,4.01171875,3.728515625,3.103515625,ataxia
3.58203125,3.669921875,4.01171875,3.77734375,3.796875,3.982421875,3.69921875,3.567382813,4.021484375,3.669921875,3.586914063,4.006835938,3.748046875,3.293945313,ataxia
3.596679688,3.6796875,4.016601563,3.7578125,3.796875,3.9921875,3.694335938,3.572265625,4.045898438,3.66015625,3.58203125,4.006835938,3.791992188,3.098632813,ataxia
